score, window_size, features, neighbors
0.7391826032170188,30,"['R_mf', 'G_mf', 'B_mf', 'h_variance', 's_variance', 'v_variance']",50
0.7391144195319408,35,"['R_mf', 'G_mf', 'B_mf', 'h_variance', 's_variance', 'v_variance', 'hsv_sin', 'hsv_cos']",50
0.7390858549160078,25,"['R_mf', 'G_mf', 'B_mf', 'hsv_sin', 'hsv_cos']",50
0.7389935592418581,30,"['R_mf', 'G_mf', 'B_mf', 'hsv_sin', 'hsv_cos']",10
0.7389701751500022,40,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",7
0.7388521990686913,20,"['R_mf', 'G_mf', 'B_mf', 'h_variance', 's_variance', 'v_variance', 'hsv_sin', 'hsv_cos']",20
0.7387586627685524,30,"['R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'h_mf', 's_mf', 'v_mf']",50
0.7385252998642923,30,"['R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'h_variance', 's_variance', 'v_variance']",25
0.7385243394048492,20,"['R_mf', 'G_mf', 'B_mf', 'h_mf', 's_mf', 'v_mf']",15
0.7384680927916152,30,"['R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'h_variance', 's_variance', 'v_variance']",20
0.7384244220706435,25,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",5
0.7383960388181251,20,"['R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'hsv_sin', 'hsv_cos']",15
0.7383952684529583,25,"['R_mf', 'G_mf', 'B_mf', 'hsv_sin', 'hsv_cos']",20
0.7383724579694069,25,"['R_mf', 'G_mf', 'B_mf', 'h_variance', 's_variance', 'v_variance']",25
0.7383697489589225,35,"['R_mf', 'G_mf', 'B_mf', 'hsv_sin', 'hsv_cos']",50
0.7383456267996055,20,"['R_mf', 'G_mf', 'B_mf', 'h_variance', 's_variance', 'v_variance']",50
